date,Plate.SN,well,DIV,treatment,dose,units,file.name,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,mi,wllq,wllq_notes
20150128,MW1007-109,A8,7,Aldicarb,30,uM,ON_20150128_MW1007-109_07_00(000).h5,1.807088473,2.4975,0.019617623,67.0691875,0.3969375,24.844125,16,16,32,16,0.339572173,13.8805626,27.85,0.021548884,112.875,0.294415959,0.011776613,1,
20150128,MW1007-109,A8,9,Aldicarb,30,uM,ON_20150128_MW1007-109_09_00(000).h5,2.103496716,2.83875,0.018274128,76.2840625,0.4910625,21.4219375,16,16,37,16,0.347085478,17.93661274,24.12083333,0.053791575,146.8378378,0.37259779,0.019068827,1,
20150128,MW1007-109,B1,12,Carbaryl,0,uM,ON_20150128_MW1007-109_12_00(000).h5,2.750940192,6.94125,0.022631203,75.5476,0.3518,12.9834,16,15,263,13.40304183,0.120187969,39.0891649,3.37519084,0.065406163,58.87452471,0.392761735,0.026872527,1,
20150128,MW1007-109,B1,5,Carbaryl,0,uM,ON_20150128_MW1007-109_05_00(000).h5,0.978623985,1.17,0.054259453,49.861,0.5108,35.9624,8,5,5,5.6,0.312916667,0.942732517,104.35,0.091647725,13.4,0.036674793,0.00041304,1,
20150128,MW1007-109,B1,7,Carbaryl,0,uM,ON_20150128_MW1007-109_07_00(000).h5,1.298208821,3.290769231,0.052687604,67.94992308,0.599692308,24.26438462,13,13,34,11.52941176,0.302672444,10.92470018,26.37424242,0.086991153,49.02941176,0.147112467,0.004511399,1,
20150128,MW1007-109,B1,9,Carbaryl,0,uM,ON_20150128_MW1007-109_09_00(000).h5,1.501604787,3.882857143,0.028284144,79.26792308,0.457461538,17.75292308,14,13,208,8.918269231,0.105139795,28.10816521,4.257729469,0.071851405,25.58653846,0.317619409,0.012273323,1,
20150128,MW1007-109,B2,12,Carbaryl,0.03,uM,ON_20150128_MW1007-109_12_00(000).h5,2.539473644,7.39875,0.015581429,89.0351875,0.245875,8.7071875,16,16,141,15.0212766,0.191815877,27.21579566,6.308928571,0.077397081,70.58156028,0.496577493,0.026748325,1,
20150128,MW1007-109,B2,5,Carbaryl,0.03,uM,ON_20150128_MW1007-109_05_00(000).h5,1.201047546,2.58,0.067913551,42.28184615,0.676153846,34.42723077,14,14,25,12.44,0.25094881,3.340786532,33.50625,0.047074696,20.32,0.060329208,0.000574805,1,
20150128,MW1007-109,B2,7,Carbaryl,0.03,uM,ON_20150128_MW1007-109_07_00(000).h5,1.751324426,3.6525,0.024462852,79.8028125,0.4915,20.61375,16,16,34,15.61764706,0.3018837,13.28363535,25.06969697,0.085100257,98.52941176,0.323384057,0.01099902,1,
20150128,MW1007-109,B2,9,Carbaryl,0.03,uM,ON_20150128_MW1007-109_09_00(000).h5,2.346068985,3.99,0.018470121,88.024,0.522,17.3990625,16,16,97,11.94845361,0.208310281,14.99866797,9.19375,0.182790819,52.2371134,0.433847351,0.020383779,1,
20150128,MW1007-109,B3,12,Carbaryl,0.1,uM,ON_20150128_MW1007-109_12_00(000).h5,0.192303766,0.58,0.020962291,89.7508,0.3176,46.5234,15,10,10,15.9,0.106212662,38.49340866,39.64444444,0.031600652,102.2,0.645799707,0,1,
20150128,MW1007-109,B3,5,Carbaryl,0.1,uM,ON_20150128_MW1007-109_05_00(000).h5,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,
20150128,MW1007-109,B3,7,Carbaryl,0.1,uM,ON_20150128_MW1007-109_07_00(000).h5,0.596582894,2.958461538,0.013249059,78.3502,0.096,17.8507,13,10,75,12.69333333,0.117802432,49.78914816,11.66013514,0.015756075,47.22666667,0.419962963,0.008839514,1,
20150128,MW1007-109,B3,9,Carbaryl,0.1,uM,ON_20150128_MW1007-109_09_00(000).h5,0.176241368,0.516923077,0.007116928,85.72283333,0.0815,59.99916667,13,6,14,15.85714286,0.090906346,57.45257453,51.57692308,0.014219674,90.85714286,0.680726365,0,1,
20150128,MW1007-109,B4,12,Carbaryl,0.3,uM,ON_20150128_MW1007-109_12_00(000).h5,2.228350448,5.98125,0.021497788,82.084875,0.588375,14.48725,16,16,143,13.83216783,0.184168724,25.24698476,6.188380282,0.079890893,56.65034965,0.413025864,0.019796466,1,
20150128,MW1007-109,B4,5,Carbaryl,0.3,uM,ON_20150128_MW1007-109_05_00(000).h5,0.54889611,1.005,0.036074188,38.2766,0.31,44.2668,8,5,7,7.428571429,0.19917517,2.938997283,130.3583333,0.053861784,17,0.077358032,0.000636708,1,
20150128,MW1007-109,B4,7,Carbaryl,0.3,uM,ON_20150128_MW1007-109_07_00(000).h5,1.04815113,2.268,0.019583027,88.79957143,0.391285714,24.37735714,15,14,36,14.25,0.28742532,22.61324288,24.84,0.038288526,88.88888889,0.401571901,0.012767162,1,
20150128,MW1007-109,B4,9,Carbaryl,0.3,uM,ON_20150128_MW1007-109_09_00(000).h5,1.751131502,3.26,0.023471015,87.20513333,0.517066667,18.47086667,15,15,71,13.23943662,0.25466899,18.66058995,12.29357143,0.153008122,62.28169014,0.42822667,0.017451511,1,
20150128,MW1007-109,B5,12,Carbaryl,1,uM,ON_20150128_MW1007-109_12_00(000).h5,3.058729926,8.07375,0.013391448,94.5274375,0.2685625,7.4250625,16,16,129,15.54263566,0.22076936,27.02524748,6.863671875,0.040269129,92.27131783,0.564143819,0.035122315,1,
20150128,MW1007-109,B5,5,Carbaryl,1,uM,ON_20150128_MW1007-109_05_00(000).h5,0.604970922,1.472,0.041402547,73.26072727,0.459272727,29.395,15,11,30,12.46666667,0.267107804,10.20582146,29.16724138,0.058145885,27.93333333,0.120697005,0.002078398,1,
20150128,MW1007-109,B5,7,Carbaryl,1,uM,ON_20150128_MW1007-109_07_00(000).h5,0.825627348,1.3425,0.018111631,85.222,0.550375,42.10275,16,16,20,16,0.303364177,21.23811927,43.15,0.049045684,126.25,0.455411106,0.010850989,1,
20150128,MW1007-109,B5,9,Carbaryl,1,uM,ON_20150128_MW1007-109_09_00(000).h5,1.649463652,2.5125,0.013543377,88.3855,0.44025,24.3656875,16,16,38,15.13157895,0.296846045,14.34826541,23.5472973,0.184959333,89.68421053,0.53200804,0.021674442,1,
20150128,MW1007-109,B6,12,Carbaryl,3,uM,ON_20150128_MW1007-109_12_00(000).h5,1.516100559,3.68625,0.01561737,92.5171875,0.37825,15.1186875,16,16,60,15.06666667,0.207549551,27.0349503,14.12881356,0.036959721,98.36666667,0.527815517,0.018975788,1,
20150128,MW1007-109,B6,5,Carbaryl,3,uM,ON_20150128_MW1007-109_05_00(000).h5,0.953143852,2.912727273,0.052554348,54.53355556,0.431444444,30.232,11,9,24,8.916666667,0.278802083,3.706425871,37.01086957,0.068431609,14.70833333,0.057742706,0.000629518,1,
20150128,MW1007-109,B6,7,Carbaryl,3,uM,ON_20150128_MW1007-109_07_00(000).h5,0.931808206,2.505,0.023021166,80.7405,0.384571429,28.235,16,14,23,15.52173913,0.307075087,16.87285736,35.84772727,0.043737776,98.43478261,0.285922001,0.008167214,1,
20150128,MW1007-109,B6,9,Carbaryl,3,uM,ON_20150128_MW1007-109_09_00(000).h5,1.35557134,2.4825,0.015403942,88.70475,0.42925,23.580875,16,16,33,15.75757576,0.331383192,19.92315574,25.91875,0.113363793,117.8484848,0.478365936,0.017008278,1,
20150128,MW1007-109,B7,12,Carbaryl,10,uM,ON_20150128_MW1007-109_12_00(000).h5,0.125560433,0.84,0.068498876,90.265,0.469,68.293,1,1,0,NA,NA,0,NA,NA,NA,0,0,1,
20150128,MW1007-109,B7,5,Carbaryl,10,uM,ON_20150128_MW1007-109_05_00(000).h5,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,
20150128,MW1007-109,B7,7,Carbaryl,10,uM,ON_20150128_MW1007-109_07_00(000).h5,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,
20150128,MW1007-109,B7,9,Carbaryl,10,uM,ON_20150128_MW1007-109_09_00(000).h5,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,
20150128,MW1007-109,B8,12,Carbaryl,30,uM,ON_20150128_MW1007-109_12_00(000).h5,1.207380233,4.524,0.038408907,79.48066667,0.429,12.44383333,10,6,46,8.760869565,0.262250259,10.17695058,18.80333333,0.044328874,24.13043478,0.15447943,0.00310658,1,
20150128,MW1007-109,B8,5,Carbaryl,30,uM,ON_20150128_MW1007-109_05_00(000).h5,0.210002763,0,NA,0,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,0,0,1,
20150128,MW1007-109,B8,7,Carbaryl,30,uM,ON_20150128_MW1007-109_07_00(000).h5,0.629631421,0.74,0.064626379,13.934,0.3505,77.047,3,2,0,NA,NA,0,NA,NA,NA,0.010425968,1.04E-05,1,
20150128,MW1007-109,B8,9,Carbaryl,30,uM,ON_20150128_MW1007-109_09_00(000).h5,0.988159655,1.77,0.041096497,49.4048,0.443,30.7374,6,5,7,6.285714286,0.375595238,1.895206243,117.5666667,0.069072416,14.57142857,0.081444344,0.000592361,1,
20150128,MW1007-109,C1,12,Heptachlor epoxide,0,uM,ON_20150128_MW1007-109_12_00(000).h5,2.371342113,6.06,0.018392254,84.25975,0.304375,12.801625,16,16,173,12.97109827,0.170877597,29.84244128,5.114534884,0.088423606,58.9017341,0.438430295,0.02480235,1,
20150128,MW1007-109,C1,5,Heptachlor epoxide,0,uM,ON_20150128_MW1007-109_05_00(000).h5,0.725767124,1.505454545,0.037534695,54.3796,0.3886,40.7409,11,10,21,11.52380952,0.256810366,8.608909538,43.385,0.058247488,30,0.1424102,0.001287068,1,
20150128,MW1007-109,C1,7,Heptachlor epoxide,0,uM,ON_20150128_MW1007-109_07_00(000).h5,1.26304063,2.456,0.022469484,86.3884,0.504933333,23.22766667,15,15,36,15.05555556,0.355425485,18.19672131,24.14142857,0.079998314,86.33333333,0.404654901,0.01297355,1,
20150128,MW1007-109,C1,9,Heptachlor epoxide,0,uM,ON_20150128_MW1007-109_09_00(000).h5,1.950717159,3.71625,0.02220761,83.7493125,0.4921875,18.717125,16,16,91,12.63736264,0.236275275,16.4008544,9.758333333,0.196881925,50.62637363,0.399340354,0.01983942,1,
20150128,MW1007-109,C2,12,Heptachlor epoxide,0.03,uM,ON_20150128_MW1007-109_12_00(000).h5,3.523470201,7.6875,0.018554608,92.12175,0.4181875,7.6945,16,16,129,15.82170543,0.236563099,22.50473037,6.887890625,0.134509803,88.51162791,0.4815112,0.033692862,1,
20150128,MW1007-109,C2,5,Heptachlor epoxide,0.03,uM,ON_20150128_MW1007-109_05_00(000).h5,1.602428488,3.305,0.061412794,50.26175,0.69825,33.99558333,12,12,21,10.9047619,0.423366402,3.48570116,42.775,0.134576582,28.9047619,0.079511497,0.001568357,1,
20150128,MW1007-109,C2,7,Heptachlor epoxide,0.03,uM,ON_20150128_MW1007-109_07_00(000).h5,2.526118297,4.575,0.032923271,74.3585625,0.7033125,18.36075,16,16,44,13.68181818,0.324224161,11.10897295,20.21976744,0.145170604,91.84090909,0.263651919,0.014384981,1,
20150128,MW1007-109,C2,9,Heptachlor epoxide,0.03,uM,ON_20150128_MW1007-109_09_00(000).h5,2.518015432,3.8625,0.022718326,87.3099375,0.7279375,16.3974375,16,16,105,12.48571429,0.203247853,14.32747732,8.245192308,0.18336532,49.47619048,0.416375906,0.022756675,1,
20150128,MW1007-109,C3,12,Heptachlor epoxide,0.1,uM,ON_20150128_MW1007-109_12_00(000).h5,1.214491621,3.544615385,0.022569301,86.41541667,0.308166667,16.388,13,12,106,10.10377358,0.173559177,31.13267243,8.40952381,0.111422908,41.77358491,0.354930337,0.011138618,1,
20150128,MW1007-109,C3,5,Heptachlor epoxide,0.1,uM,ON_20150128_MW1007-109_05_00(000).h5,0.400560825,2.19,0.062986903,68.067,0.324,12.903,2,2,0,NA,NA,0,NA,NA,NA,0.000612341,0,1,
20150128,MW1007-109,C3,7,Heptachlor epoxide,0.1,uM,ON_20150128_MW1007-109_07_00(000).h5,0.615310392,1.706666667,0.049913625,80.6905,0.653875,36.621625,9,8,19,8.736842105,0.286776316,5.177428738,47.40555556,0.110391755,14.05263158,0.116589297,0.001419339,1,
20150128,MW1007-109,C3,9,Heptachlor epoxide,0.1,uM,ON_20150128_MW1007-109_09_00(000).h5,0.737323401,1.97,0.040590614,85.80325,0.61575,32.80008333,12,12,35,10.62857143,0.276056406,15.67669173,25.47941176,0.15942148,35.74285714,0.24215708,0.004671488,1,
20150128,MW1007-109,C4,12,Heptachlor epoxide,0.3,uM,ON_20150128_MW1007-109_12_00(000).h5,1.814589005,4.872,0.02222179,88.66573333,0.396,14.55706667,15,15,95,11.14736842,0.181262186,22.15463749,9.367021277,0.082103586,57.12631579,0.448197001,0.017423258,1,
20150128,MW1007-109,C4,5,Heptachlor epoxide,0.3,uM,ON_20150128_MW1007-109_05_00(000).h5,0.725961931,1.38,0.036403504,67.01145455,0.444,38.56018182,14,11,22,13.40909091,0.259362825,8.918860126,39.59047619,0.053529355,37.27272727,0.150261,0.001433704,1,
20150128,MW1007-109,C4,7,Heptachlor epoxide,0.3,uM,ON_20150128_MW1007-109_07_00(000).h5,1.512504302,2.61,0.021278363,85.32525,0.4690625,25.145,16,16,31,16,0.311805323,13.66391185,29.26,0.031431147,96,0.397745864,0.013321364,1,
20150128,MW1007-109,C4,9,Heptachlor epoxide,0.3,uM,ON_20150128_MW1007-109_09_00(000).h5,1.511892605,2.6625,0.016673573,87.92,0.4606875,24.9391875,16,16,33,15.27272727,0.333356662,13.49042304,26.9484375,0.150121348,89,0.469411218,0.017247238,1,
20150128,MW1007-109,C5,12,Heptachlor epoxide,1,uM,ON_20150128_MW1007-109_12_00(000).h5,1.93014442,5.1225,0.009937529,94.6000625,0.192125,11.567125,16,16,89,15.5505618,0.195358856,28.7410499,10.01931818,0.029054889,89.75280899,0.59994971,0.026381081,1,
20150128,MW1007-109,C5,5,Heptachlor epoxide,1,uM,ON_20150128_MW1007-109_05_00(000).h5,0.779269511,1.508,0.03071147,65.7698,0.383733333,47.9718,15,15,20,14.7,0.307050595,14.35084054,45.1,0.036284316,75.55,0.241625626,0.005069011,1,
20150128,MW1007-109,C5,7,Heptachlor epoxide,1,uM,ON_20150128_MW1007-109_07_00(000).h5,1.308892612,2.364,0.012898359,91.2298,0.332666667,28.02513333,15,15,29,14.96551724,0.337684897,13.80871534,30.48214286,0.051609159,84.13793103,0.538279232,0.017465502,1,
20150128,MW1007-109,C5,9,Heptachlor epoxide,1,uM,ON_20150128_MW1007-109_09_00(000).h5,1.683144599,2.38875,0.013560985,92.80275,0.4905625,25.1809375,16,16,31,15.70967742,0.441024383,10.99971119,27.86166667,0.210261183,86,0.561915144,0.022768312,1,
20150128,MW1007-109,C6,12,Heptachlor epoxide,3,uM,ON_20150128_MW1007-109_12_00(000).h5,2.232447829,5.54625,0.011057843,84.860875,0.1959375,13.0361875,16,16,139,12.92086331,0.181368506,36.2906738,6.37826087,0.072141852,83.92805755,0.500889556,0.026568514,1,
20150128,MW1007-109,C6,5,Heptachlor epoxide,3,uM,ON_20150128_MW1007-109_05_00(000).h5,0.88727663,1.864615385,0.020011819,80.97407692,0.301538462,35.22123077,13,13,25,13.72,0.293385714,19.29438761,34.65416667,0.038259212,80.72,0.380426196,0.007819228,1,
20150128,MW1007-109,C6,7,Heptachlor epoxide,3,uM,ON_20150128_MW1007-109_07_00(000).h5,2.167783944,3.368571429,0.014667998,83.04121429,0.395714286,21.28357143,14,14,35,15.08571429,0.3243277,18.78376405,25.76029412,0.028244712,147.0285714,0.46195717,0.020912942,1,
20150128,MW1007-109,C6,9,Heptachlor epoxide,3,uM,ON_20150128_MW1007-109_09_00(000).h5,1.828317586,3.324,0.016326504,89.29093333,0.395,21.88546667,15,15,36,15.16666667,0.303518083,16.74753356,23.61714286,0.082857663,115.0555556,0.478502617,0.021102533,1,
20150128,MW1007-109,C7,12,Heptachlor epoxide,10,uM,ON_20150128_MW1007-109_12_00(000).h5,1.577352938,3.72375,0.009588368,92.07,0.1900625,15.499375,16,16,55,16,0.184502747,36.00581165,15.85462963,0.028087456,148.6909091,0.612725872,0.023684451,1,
20150128,MW1007-109,C7,5,Heptachlor epoxide,10,uM,ON_20150128_MW1007-109_05_00(000).h5,1.017346717,1.308,0.026354984,60.66821429,0.421857143,43.3545,15,14,21,14.23809524,0.371668256,12.11658671,41.62,0.059781188,79.38095238,0.193110855,0.005821568,1,
20150128,MW1007-109,C7,7,Heptachlor epoxide,10,uM,ON_20150128_MW1007-109_07_00(000).h5,1.4618845,1.486153846,0.025085295,71.26446154,0.818307692,53.44869231,13,13,13,15.92307692,0.443844062,8.727904955,67.41666667,0.028308552,115.8461538,0.328624154,0.008968148,1,
20150128,MW1007-109,C7,9,Heptachlor epoxide,10,uM,ON_20150128_MW1007-109_09_00(000).h5,2.284609936,2.91375,0.021637337,85.612125,0.7748125,26.2796875,16,16,29,16,0.351709363,13.91877926,31.66428571,0.027671466,157.8965517,0.451485475,0.020465275,1,
20150128,MW1007-109,C8,12,Heptachlor epoxide,30,uM,ON_20150128_MW1007-109_12_00(000).h5,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,
20150128,MW1007-109,C8,5,Heptachlor epoxide,30,uM,ON_20150128_MW1007-109_05_00(000).h5,0.727787352,5.22,0.051222857,91.928,0.313,5.433,2,1,0,NA,NA,0,NA,NA,NA,0.002080449,0,1,
20150128,MW1007-109,C8,7,Heptachlor epoxide,30,uM,ON_20150128_MW1007-109_07_00(000).h5,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,
20150128,MW1007-109,C8,9,Heptachlor epoxide,30,uM,ON_20150128_MW1007-109_09_00(000).h5,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,
20150128,MW1007-109,D1,12,Imidacloprid,0,uM,ON_20150128_MW1007-109_12_00(000).h5,2.267791795,6.032,0.018160855,77.3206,0.281866667,12.2136,15,15,193,13.12435233,0.145454098,35.24900463,4.541145833,0.097586544,55.96373057,0.429254973,0.021300512,1,
20150128,MW1007-109,D1,5,Imidacloprid,0,uM,ON_20150128_MW1007-109_05_00(000).h5,1.404709838,3.226666667,0.068590492,51.98342857,0.733571429,20.039,9,7,12,6.833333333,0.446111111,1.35182278,71.44545455,0.103656224,12.91666667,0.037874955,0.00053427,1,
20150128,MW1007-109,D1,7,Imidacloprid,0,uM,ON_20150128_MW1007-109_07_00(000).h5,1.117066669,2.777142857,0.032631732,74.63592857,0.490428571,26.32,14,14,36,13.36111111,0.316917463,11.13242398,24.73428571,0.06252882,43.52777778,0.241782481,0.006289909,1,
20150128,MW1007-109,D1,9,Imidacloprid,0,uM,ON_20150128_MW1007-109_09_00(000).h5,1.476058855,3.5775,0.026330174,81.29906667,0.4332,22.11153333,16,15,84,12.36904762,0.20886874,18.90378734,10.70120482,0.12067694,47.83333333,0.317594152,0.012282752,1,
20150128,MW1007-109,D2,12,Imidacloprid,0.03,uM,ON_20150128_MW1007-109_12_00(000).h5,3.008866878,6.045,0.032392267,88.8424375,1.352,12.1265,16,16,135,13.48888889,0.17887402,20.43345797,6.549253731,0.078550513,65.57777778,0.340628546,0.020360397,1,
20150128,MW1007-109,D2,5,Imidacloprid,0.03,uM,ON_20150128_MW1007-109_05_00(000).h5,1.445271539,2.749090909,0.04781895,57.8038,0.6799,30.7119,11,10,22,11.18181818,0.325407197,5.456321518,41.54047619,0.049222228,35.54545455,0.150858488,0.002267607,1,
20150128,MW1007-109,D2,7,Imidacloprid,0.03,uM,ON_20150128_MW1007-109_07_00(000).h5,2.258339757,3.07125,0.027961013,84.74423077,1.418923077,18.87330769,16,13,34,15.14705882,0.366119865,11.12853629,26.68181818,0.068439638,106.4411765,0.289821672,0.015906914,1,
20150128,MW1007-109,D2,9,Imidacloprid,0.03,uM,ON_20150128_MW1007-109_09_00(000).h5,2.18828937,3.57375,0.023742985,89.5931875,0.6610625,17.5696875,16,16,84,12.4047619,0.223890295,16.30859065,10.48012048,0.155458607,61.17857143,0.431480166,0.02154654,1,
20150128,MW1007-109,D3,12,Imidacloprid,0.1,uM,ON_20150128_MW1007-109_12_00(000).h5,2.639963659,5.835,0.023907143,80.816,0.527,15.2859375,16,16,153,14.67320261,0.16164901,29.02877887,5.838815789,0.118923585,72.12418301,0.413755844,0.023398108,1,
20150128,MW1007-109,D3,5,Imidacloprid,0.1,uM,ON_20150128_MW1007-109_05_00(000).h5,1.156046954,2.622857143,0.067467719,46.41985714,0.613,30.45985714,7,7,5,7.2,0.294916667,0.88936801,197.25,0.098908277,13.2,0.054591671,0.000302727,1,
20150128,MW1007-109,D3,7,Imidacloprid,0.1,uM,ON_20150128_MW1007-109_07_00(000).h5,1.435004082,3.205714286,0.038940742,73.24069231,0.560461538,22.10815385,14,13,32,13.9375,0.304329427,10.93827296,27.7983871,0.090711509,62.1875,0.203151847,0.006075785,1,
20150128,MW1007-109,D3,9,Imidacloprid,0.1,uM,ON_20150128_MW1007-109_09_00(000).h5,1.733422963,3.78375,0.028228368,82.1820625,0.51325,25.2264375,16,16,54,12.48148148,0.254443124,12.7959617,16.66981132,0.121222207,59.14814815,0.286872383,0.011695076,1,
20150128,MW1007-109,D4,12,Imidacloprid,0.3,uM,ON_20150128_MW1007-109_12_00(000).h5,2.724828067,7.06125,0.027231433,91.783125,0.585375,9.0804375,16,16,145,13.42068966,0.206548033,19.72168417,6.112152778,0.113182396,53.36551724,0.412799839,0.021064739,1,
20150128,MW1007-109,D4,5,Imidacloprid,0.3,uM,ON_20150128_MW1007-109_05_00(000).h5,0.5079554,1.236923077,0.052745385,57.76055556,0.476555556,38.55688889,13,9,17,11.17647059,0.271271008,5.204582651,50.975,0.054530461,18.70588235,0.076591993,0.000835701,1,
20150128,MW1007-109,D4,7,Imidacloprid,0.3,uM,ON_20150128_MW1007-109_07_00(000).h5,1.316600967,2.6175,0.020214303,81.7039375,0.4073125,23.6566875,16,16,33,16,0.322541083,18.555831,26.809375,0.040349827,106.6060606,0.407332328,0.012493212,1,
20150128,MW1007-109,D4,9,Imidacloprid,0.3,uM,ON_20150128_MW1007-109_09_00(000).h5,1.820785091,3.3075,0.023476672,83.2776875,0.5283125,21.51775,16,16,45,14.37777778,0.272411616,14.07757733,19.82159091,0.124643481,82.02222222,0.405894179,0.016497872,1,
20150128,MW1007-109,D5,12,Imidacloprid,1,uM,ON_20150128_MW1007-109_12_00(000).h5,2.003827838,4.86375,0.01491081,89.7844375,0.2675625,14.456625,16,16,134,11.79850746,0.191242616,29.03236986,6.589473684,0.090539651,62.51492537,0.46221291,0.021550925,1,
20150128,MW1007-109,D5,5,Imidacloprid,1,uM,ON_20150128_MW1007-109_05_00(000).h5,0.716575084,1.407272727,0.045396149,51.7347,0.4219,38.7348,11,10,25,11.48,0.237020635,9.823292055,34.94583333,0.032877364,28.24,0.134977028,0.001531073,1,
20150128,MW1007-109,D5,7,Imidacloprid,1,uM,ON_20150128_MW1007-109_07_00(000).h5,1.620226831,2.668,0.016375391,82.70730769,0.415769231,20.72546154,15,13,37,14.48648649,0.289845828,16.72381475,24.22916667,0.033295979,98.86486486,0.364626981,0.015023799,1,
20150128,MW1007-109,D5,9,Imidacloprid,1,uM,ON_20150128_MW1007-109_09_00(000).h5,1.676019516,2.868,0.017953077,87.8528,0.467333333,20.7796,15,15,41,15.19512195,0.391708813,15.96527564,21.8575,0.148653295,88.36585366,0.447125865,0.017444028,1,
20150128,MW1007-109,D6,12,Imidacloprid,3,uM,ON_20150128_MW1007-109_12_00(000).h5,1.260257287,3.915,0.015831314,82.4053125,0.2204375,17.8539375,16,16,144,11.25694444,0.130056819,38.79429107,6.186363636,0.058073771,48.88888889,0.444589634,0.01481969,1,
20150128,MW1007-109,D6,5,Imidacloprid,3,uM,ON_20150128_MW1007-109_05_00(000).h5,0.596921433,1.346666667,0.026980731,74.20828571,0.364142857,39.13057143,9,7,25,8.92,0.236483333,14.1271443,34.55,0.045733648,28,0.174148012,0.002754448,1,
20150128,MW1007-109,D6,7,Imidacloprid,3,uM,ON_20150128_MW1007-109_07_00(000).h5,1.675798418,4.354285714,0.022121776,86.30228571,0.388214286,19.03614286,14,14,37,14.75675676,0.253948949,16.62180668,23.85277778,0.020635298,95.13513514,0.332374102,0.010952384,1,
20150128,MW1007-109,D6,9,Imidacloprid,3,uM,ON_20150128_MW1007-109_09_00(000).h5,1.327098787,3.28875,0.021453572,82.3695625,0.366125,28.2975625,16,16,44,14.04545455,0.230925391,15.47357405,20.19302326,0.071556878,67.20454545,0.372772531,0.012643081,1,
20150128,MW1007-109,D7,12,Imidacloprid,10,uM,ON_20150128_MW1007-109_12_00(000).h5,2.343841045,6.44625,0.023342117,84.6345625,0.45175,12.62675,16,16,158,12.86708861,0.175150364,27.10814815,5.643949045,0.072203497,57.90506329,0.427079257,0.021090532,1,
20150128,MW1007-109,D7,5,Imidacloprid,10,uM,ON_20150128_MW1007-109_05_00(000).h5,0.864594708,1.635,0.045632018,63.4544,0.4862,29.381,8,5,15,6.8,0.21575,3.260869565,59.37857143,0.053398676,13.6,0.093233174,0.000875389,1,
20150128,MW1007-109,D7,7,Imidacloprid,10,uM,ON_20150128_MW1007-109_07_00(000).h5,1.161828702,2.751428571,0.015050419,87.98364286,0.255214286,22.51021429,14,14,43,15.20930233,0.239858804,27.63461278,20.89404762,0.023696548,94.76744186,0.455549849,0.01353811,1,
20150128,MW1007-109,D7,9,Imidacloprid,10,uM,ON_20150128_MW1007-109_09_00(000).h5,1.417377616,2.82,0.017331121,85.4766875,0.3908125,27.110875,16,16,45,14.22222222,0.284236532,20.43606075,19.57954545,0.115001789,92.68888889,0.43462584,0.017382097,1,
20150128,MW1007-109,D8,12,Imidacloprid,30,uM,ON_20150128_MW1007-109_12_00(000).h5,1.954173131,5.15625,0.015448368,87.96433333,0.321733333,16.4732,16,15,130,11.71538462,0.177505325,29.1126195,6.729844961,0.054349649,63.01538462,0.413195079,0.023440777,1,
20150128,MW1007-109,D8,5,Imidacloprid,30,uM,ON_20150128_MW1007-109_05_00(000).h5,0.630008288,1.83,0.052143,59.60683333,0.465333333,31.00116667,8,6,19,8.368421053,0.236688596,7.321274763,48.75,0.08514506,17.89473684,0.097965914,0.00062571,1,
20150128,MW1007-109,D8,7,Imidacloprid,30,uM,ON_20150128_MW1007-109_07_00(000).h5,1.008549877,2.049230769,0.017825188,88.02876923,0.329,35.73992308,13,13,30,13.46666667,0.314184945,25.19658409,29.75862069,0.023536982,99.33333333,0.470471168,0.013846427,1,
20150128,MW1007-109,D8,9,Imidacloprid,30,uM,ON_20150128_MW1007-109_09_00(000).h5,1.575891366,3.214285714,0.016748056,92.77842857,0.366142857,19.68128571,14,14,45,13.88888889,0.274272046,20.67682406,19.58295455,0.051018749,91.37777778,0.459378751,0.020060191,1,
20150128,MW1007-109,E1,12,Lindane,0,uM,ON_20150128_MW1007-109_12_00(000).h5,1.694649161,5.5725,0.015400728,79.228,0.192285714,12.90114286,16,14,220,11.85909091,0.120972832,39.99672158,4.048401826,0.054948308,44.36363636,0.395972288,0.019629563,1,
20150128,MW1007-109,E1,5,Lindane,0,uM,ON_20150128_MW1007-109_05_00(000).h5,0.30055951,1.14,0.05672412,58.706,0.419,42.76733333,4,3,0,NA,NA,0,NA,NA,NA,0.072438182,1.42E-05,1,
