"","DOP","Chemical","Dosage","Group_ID","Endpoint","value","date"
"395","26","Glyphosate","0.3","1_T002516_13","activeArea",17.87,2024223
"396","28","Glyphosate","0.3","1_T002516_13","activeArea",11.04,2024223
"397","2","Glyphosate","Control","1_T002516_14","activeArea",0.62,2024224
"398","5","Glyphosate","Control","1_T002516_14","activeArea",1.18,2024224
"399","7","Glyphosate","Control","1_T002516_14","activeArea",2.86,2024224
"400","9","Glyphosate","Control","1_T002516_14","activeArea",3.77,2024224
"401","12","Glyphosate","Control","1_T002516_14","activeArea",5.3,2024224
"402","14","Glyphosate","Control","1_T002516_14","activeArea",7.63,2024224
"403","16","Glyphosate","Control","1_T002516_14","activeArea",10.08,2024224
"404","19","Glyphosate","Control","1_T002516_14","activeArea",11.67,2024224
"405","21","Glyphosate","Control","1_T002516_14","activeArea",13.51,2024224
"406","23","Glyphosate","Control","1_T002516_14","activeArea",14.77,2024224
"407","26","Glyphosate","Control","1_T002516_14","activeArea",14.77,2024224
"408","28","Glyphosate","Control","1_T002516_14","activeArea",12.11,2024224
"409","2","Glyphosate","1","1_T002516_15","activeArea",0.92,2024224
"410","5","Glyphosate","1","1_T002516_15","activeArea",2.62,2024224
"411","7","Glyphosate","1","1_T002516_15","activeArea",4.61,2024224
"412","9","Glyphosate","1","1_T002516_15","activeArea",5.37,2024224
"413","12","Glyphosate","1","1_T002516_15","activeArea",3.24,2024224
"414","14","Glyphosate","1","1_T002516_15","activeArea",5.01,2024224
"415","16","Glyphosate","1","1_T002516_15","activeArea",6.98,2024224
"416","19","Glyphosate","1","1_T002516_15","activeArea",8.6,2024224
"417","21","Glyphosate","1","1_T002516_15","activeArea",8.11,2024224
"418","23","Glyphosate","1","1_T002516_15","activeArea",10.67,2024224
"419","26","Glyphosate","1","1_T002516_15","activeArea",10.4,2024224
"420","28","Glyphosate","1","1_T002516_15","activeArea",8.13,2024224
"421","2","Glyphosate","3","1_T002516_16","activeArea",1.42,2024224
"422","5","Glyphosate","3","1_T002516_16","activeArea",4.68,2024224
"423","7","Glyphosate","3","1_T002516_16","activeArea",5.4,2024224
"424","9","Glyphosate","3","1_T002516_16","activeArea",5.78,2024224
"425","12","Glyphosate","3","1_T002516_16","activeArea",4.25,2024224
"426","14","Glyphosate","3","1_T002516_16","activeArea",3.08,2024224
"427","16","Glyphosate","3","1_T002516_16","activeArea",4.13,2024224
"428","19","Glyphosate","3","1_T002516_16","activeArea",5.67,2024224
"429","21","Glyphosate","3","1_T002516_16","activeArea",4.7,2024224
"430","23","Glyphosate","3","1_T002516_16","activeArea",6.79,2024224
"431","26","Glyphosate","3","1_T002516_16","activeArea",8.15,2024224
"432","28","Glyphosate","3","1_T002516_16","activeArea",6.07,2024224
"433","2","Glyphosate","10","1_T002516_17","activeArea",0.84,2024224
"434","5","Glyphosate","10","1_T002516_17","activeArea",1.45,2024224
"435","7","Glyphosate","10","1_T002516_17","activeArea",3.74,2024224
"436","9","Glyphosate","10","1_T002516_17","activeArea",4.58,2024224
"437","12","Glyphosate","10","1_T002516_17","activeArea",4.9,2024224
"438","14","Glyphosate","10","1_T002516_17","activeArea",4.16,2024224
"439","16","Glyphosate","10","1_T002516_17","activeArea",5.16,2024224
"440","19","Glyphosate","10","1_T002516_17","activeArea",7.14,2024224
"441","21","Glyphosate","10","1_T002516_17","activeArea",8.8,2024224
"442","23","Glyphosate","10","1_T002516_17","activeArea",10.69,2024224
"443","26","Glyphosate","10","1_T002516_17","activeArea",12.02,2024224
"444","28","Glyphosate","10","1_T002516_17","activeArea",8.9,2024224
"445","2","Glyphosate","30","1_T002516_18","activeArea",1.22,2024224
"446","5","Glyphosate","30","1_T002516_18","activeArea",2.5,2024224
"447","7","Glyphosate","30","1_T002516_18","activeArea",3.51,2024224
"448","9","Glyphosate","30","1_T002516_18","activeArea",4.24,2024224
"449","12","Glyphosate","30","1_T002516_18","activeArea",5.65,2024224
"450","14","Glyphosate","30","1_T002516_18","activeArea",5.1,2024224
"451","16","Glyphosate","30","1_T002516_18","activeArea",6.43,2024224
"452","19","Glyphosate","30","1_T002516_18","activeArea",9.39,2024224
"453","21","Glyphosate","30","1_T002516_18","activeArea",8.74,2024224
"454","23","Glyphosate","30","1_T002516_18","activeArea",11.81,2024224
"455","26","Glyphosate","30","1_T002516_18","activeArea",12.34,2024224
"456","28","Glyphosate","30","1_T002516_18","activeArea",9.55,2024224
"457","2","Loperamide","1","1_T002516_19","activeArea",0.83,2024224
"458","5","Loperamide","1","1_T002516_19","activeArea",0.38,2024224
"459","7","Loperamide","1","1_T002516_19","activeArea",0.47,2024224
"460","9","Loperamide","1","1_T002516_19","activeArea",0.53,2024224
"461","12","Loperamide","1","1_T002516_19","activeArea",0.32,2024224
"462","14","Loperamide","1","1_T002516_19","activeArea",1.35,2024224
"463","16","Loperamide","1","1_T002516_19","activeArea",0.58,2024224
"464","19","Loperamide","1","1_T002516_19","activeArea",0.38,2024224
"465","21","Loperamide","1","1_T002516_19","activeArea",0.45,2024224
"466","23","Loperamide","1","1_T002516_19","activeArea",0.29,2024224
"467","26","Loperamide","1","1_T002516_19","activeArea",0.41,2024224
"468","28","Loperamide","1","1_T002516_19","activeArea",1.03,2024224
"469","2","Loperamide","Control","1_T002516_20","activeArea",0.35,2024224
"470","5","Loperamide","Control","1_T002516_20","activeArea",0.69,2024224
"471","7","Loperamide","Control","1_T002516_20","activeArea",1.95,2024224
"472","9","Loperamide","Control","1_T002516_20","activeArea",3.67,2024224
"473","12","Loperamide","Control","1_T002516_20","activeArea",4.49,2024224
"474","14","Loperamide","Control","1_T002516_20","activeArea",5.81,2024224
"475","16","Loperamide","Control","1_T002516_20","activeArea",7.8,2024224
"476","19","Loperamide","Control","1_T002516_20","activeArea",9.61,2024224
"477","21","Loperamide","Control","1_T002516_20","activeArea",11.13,2024224
"478","23","Loperamide","Control","1_T002516_20","activeArea",12.33,2024224
"479","26","Loperamide","Control","1_T002516_20","activeArea",13.41,2024224
"480","28","Loperamide","Control","1_T002516_20","activeArea",10.52,2024224
"481","2","Loperamide","3","1_T002516_21","activeArea",0.91,2024224
"482","5","Loperamide","3","1_T002516_21","activeArea",0.21,2024224
"483","7","Loperamide","3","1_T002516_21","activeArea",0.21,2024224
"484","9","Loperamide","3","1_T002516_21","activeArea",0.19,2024224
"485","12","Loperamide","3","1_T002516_21","activeArea",0.16,2024224
"486","14","Loperamide","3","1_T002516_21","activeArea",0.13,2024224
"487","16","Loperamide","3","1_T002516_21","activeArea",0.08,2024224
"488","19","Loperamide","3","1_T002516_21","activeArea",0.08,2024224
"489","21","Loperamide","3","1_T002516_21","activeArea",0.04,2024224
"490","23","Loperamide","3","1_T002516_21","activeArea",0.04,2024224
"491","26","Loperamide","3","1_T002516_21","activeArea",0.34,2024224
"492","28","Loperamide","3","1_T002516_21","activeArea",0.47,2024224
"493","2","Glyphosate","0.3","1_M05357_1","activeArea",0.61,2024264
"494","5","Glyphosate","0.3","1_M05357_1","activeArea",1.26,2024264
"495","7","Glyphosate","0.3","1_M05357_1","activeArea",2.62,2024264
"496","9","Glyphosate","0.3","1_M05357_1","activeArea",4.25,2024264
"497","12","Glyphosate","0.3","1_M05357_1","activeArea",6.01,2024264
"498","14","Glyphosate","0.3","1_M05357_1","activeArea",8.09,2024264
"499","16","Glyphosate","0.3","1_M05357_1","activeArea",9.88,2024264
"500","19","Glyphosate","0.3","1_M05357_1","activeArea",12.48,2024264
"501","21","Glyphosate","0.3","1_M05357_1","activeArea",14.8,2024264
"502","23","Glyphosate","0.3","1_M05357_1","activeArea",16.92,2024264
"503","26","Glyphosate","0.3","1_M05357_1","activeArea",20.52,2024264
"504","28","Glyphosate","0.3","1_M05357_1","activeArea",21.31,2024264
"505","2","Glyphosate","Control","1_M05357_2","activeArea",0.65,2024264
"506","5","Glyphosate","Control","1_M05357_2","activeArea",2.22,2024264
"507","7","Glyphosate","Control","1_M05357_2","activeArea",4.79,2024264
"508","9","Glyphosate","Control","1_M05357_2","activeArea",7.39,2024264
"509","12","Glyphosate","Control","1_M05357_2","activeArea",12.34,2024264
"510","14","Glyphosate","Control","1_M05357_2","activeArea",15.42,2024264
"511","16","Glyphosate","Control","1_M05357_2","activeArea",19.54,2024264
"512","19","Glyphosate","Control","1_M05357_2","activeArea",25.72,2024264
"513","21","Glyphosate","Control","1_M05357_2","activeArea",28.7,2024264
"514","23","Glyphosate","Control","1_M05357_2","activeArea",33.31,2024264
"515","26","Glyphosate","Control","1_M05357_2","activeArea",37.39,2024264
"516","28","Glyphosate","Control","1_M05357_2","activeArea",37.45,2024264
"517","2","Glyphosate","1","1_M05357_3","activeArea",0.52,2024264
"518","5","Glyphosate","1","1_M05357_3","activeArea",1.83,2024264
"519","7","Glyphosate","1","1_M05357_3","activeArea",4.27,2024264
"520","9","Glyphosate","1","1_M05357_3","activeArea",6.7,2024264
"521","12","Glyphosate","1","1_M05357_3","activeArea",10.13,2024264
"522","14","Glyphosate","1","1_M05357_3","activeArea",13.4,2024264
"523","16","Glyphosate","1","1_M05357_3","activeArea",18.52,2024264
"524","19","Glyphosate","1","1_M05357_3","activeArea",23.27,2024264
"525","21","Glyphosate","1","1_M05357_3","activeArea",25.84,2024264
"526","23","Glyphosate","1","1_M05357_3","activeArea",27.54,2024264
"527","26","Glyphosate","1","1_M05357_3","activeArea",31.19,2024264
"528","28","Glyphosate","1","1_M05357_3","activeArea",33.04,2024264
"529","2","Glyphosate","3","1_M05357_4","activeArea",0.37,2024264
"530","5","Glyphosate","3","1_M05357_4","activeArea",1.37,2024264
"531","7","Glyphosate","3","1_M05357_4","activeArea",3.67,2024264
"532","9","Glyphosate","3","1_M05357_4","activeArea",6.12,2024264
"533","12","Glyphosate","3","1_M05357_4","activeArea",9.93,2024264
"534","14","Glyphosate","3","1_M05357_4","activeArea",13.52,2024264
"535","16","Glyphosate","3","1_M05357_4","activeArea",18.27,2024264
"536","19","Glyphosate","3","1_M05357_4","activeArea",23.75,2024264
"537","21","Glyphosate","3","1_M05357_4","activeArea",26.95,2024264
"538","23","Glyphosate","3","1_M05357_4","activeArea",30.6,2024264
"539","26","Glyphosate","3","1_M05357_4","activeArea",30.24,2024264
"540","28","Glyphosate","3","1_M05357_4","activeArea",34.29,2024264
"541","2","Glyphosate","10","1_M05357_5","activeArea",0.35,2024264
"542","5","Glyphosate","10","1_M05357_5","activeArea",1.38,2024264
"543","7","Glyphosate","10","1_M05357_5","activeArea",3.78,2024264
"544","9","Glyphosate","10","1_M05357_5","activeArea",6.19,2024264
"545","12","Glyphosate","10","1_M05357_5","activeArea",10.64,2024264
"546","14","Glyphosate","10","1_M05357_5","activeArea",14.47,2024264
"547","16","Glyphosate","10","1_M05357_5","activeArea",19.7,2024264
"548","19","Glyphosate","10","1_M05357_5","activeArea",26.3,2024264
"549","21","Glyphosate","10","1_M05357_5","activeArea",29.6,2024264
"550","23","Glyphosate","10","1_M05357_5","activeArea",30.9,2024264
"551","26","Glyphosate","10","1_M05357_5","activeArea",31.35,2024264
"552","28","Glyphosate","10","1_M05357_5","activeArea",34.26,2024264
"553","2","Glyphosate","30","1_M05357_6","activeArea",0.17,2024264
"554","5","Glyphosate","30","1_M05357_6","activeArea",1.9,2024264
"555","7","Glyphosate","30","1_M05357_6","activeArea",4.04,2024264
"556","9","Glyphosate","30","1_M05357_6","activeArea",7.53,2024264
"557","12","Glyphosate","30","1_M05357_6","activeArea",13.73,2024264
"558","14","Glyphosate","30","1_M05357_6","activeArea",18.88,2024264
"559","16","Glyphosate","30","1_M05357_6","activeArea",24.39,2024264
"560","19","Glyphosate","30","1_M05357_6","activeArea",30.23,2024264
"561","21","Glyphosate","30","1_M05357_6","activeArea",34.6,2024264
"562","23","Glyphosate","30","1_M05357_6","activeArea",37.34,2024264
"563","26","Glyphosate","30","1_M05357_6","activeArea",30.61,2024264
"564","28","Glyphosate","30","1_M05357_6","activeArea",40.76,2024264
"565","2","Loperamide","0.03","1_M04707_1","activeArea",0.67,2024264
"566","5","Loperamide","0.03","1_M04707_1","activeArea",1.36,2024264
"567","7","Loperamide","0.03","1_M04707_1","activeArea",3.54,2024264
"568","9","Loperamide","0.03","1_M04707_1","activeArea",4.3,2024264
"569","12","Loperamide","0.03","1_M04707_1","activeArea",7.36,2024264
"570","14","Loperamide","0.03","1_M04707_1","activeArea",10.72,2024264
"571","16","Loperamide","0.03","1_M04707_1","activeArea",14.21,2024264
"572","19","Loperamide","0.03","1_M04707_1","activeArea",19.3,2024264
"573","21","Loperamide","0.03","1_M04707_1","activeArea",20.83,2024264
"574","23","Loperamide","0.03","1_M04707_1","activeArea",16.23,2024264
"575","26","Loperamide","0.03","1_M04707_1","activeArea",18.21,2024264
"576","28","Loperamide","0.03","1_M04707_1","activeArea",27.36,2024264
"577","2","Loperamide","0.1","1_M04707_2","activeArea",0.25,2024264
"578","5","Loperamide","0.1","1_M04707_2","activeArea",0.58,2024264
"579","7","Loperamide","0.1","1_M04707_2","activeArea",2.03,2024264
"580","9","Loperamide","0.1","1_M04707_2","activeArea",2.54,2024264
"581","12","Loperamide","0.1","1_M04707_2","activeArea",5.86,2024264
"582","14","Loperamide","0.1","1_M04707_2","activeArea",8.24,2024264
"583","16","Loperamide","0.1","1_M04707_2","activeArea",12.4,2024264
"584","19","Loperamide","0.1","1_M04707_2","activeArea",20.61,2024264
"585","21","Loperamide","0.1","1_M04707_2","activeArea",23.07,2024264
"586","23","Loperamide","0.1","1_M04707_2","activeArea",6.37,2024264
"587","26","Loperamide","0.1","1_M04707_2","activeArea",8.52,2024264
"588","28","Loperamide","0.1","1_M04707_2","activeArea",31.09,2024264
"589","2","Loperamide","0.3","1_M04707_3","activeArea",0.36,2024264
"590","5","Loperamide","0.3","1_M04707_3","activeArea",0.87,2024264
"591","7","Loperamide","0.3","1_M04707_3","activeArea",2.05,2024264
"592","9","Loperamide","0.3","1_M04707_3","activeArea",1.94,2024264
"593","12","Loperamide","0.3","1_M04707_3","activeArea",3.74,2024264
"594","14","Loperamide","0.3","1_M04707_3","activeArea",4.61,2024264
"595","16","Loperamide","0.3","1_M04707_3","activeArea",10.22,2024264
"596","19","Loperamide","0.3","1_M04707_3","activeArea",20.25,2024264
"597","21","Loperamide","0.3","1_M04707_3","activeArea",20.34,2024264
"598","23","Loperamide","0.3","1_M04707_3","activeArea",0.25,2024264
"599","26","Loperamide","0.3","1_M04707_3","activeArea",0.29,2024264
"600","28","Loperamide","0.3","1_M04707_3","activeArea",13.23,2024264
"601","2","Loperamide","0.03","1_M04707_4","activeArea",0.65,2024265
"602","5","Loperamide","0.03","1_M04707_4","activeArea",1.03,2024265
"603","7","Loperamide","0.03","1_M04707_4","activeArea",3.71,2024265
"604","9","Loperamide","0.03","1_M04707_4","activeArea",5.65,2024265
"605","12","Loperamide","0.03","1_M04707_4","activeArea",10.38,2024265
"606","14","Loperamide","0.03","1_M04707_4","activeArea",13.86,2024265
"607","16","Loperamide","0.03","1_M04707_4","activeArea",20.13,2024265
"608","19","Loperamide","0.03","1_M04707_4","activeArea",27.6,2024265
"609","21","Loperamide","0.03","1_M04707_4","activeArea",31.07,2024265
"610","23","Loperamide","0.03","1_M04707_4","activeArea",29.61,2024265
"611","26","Loperamide","0.03","1_M04707_4","activeArea",35.78,2024265
"612","28","Loperamide","0.03","1_M04707_4","activeArea",44.71,2024265
"613","2","Loperamide","0.1","1_M04707_5","activeArea",0.66,2024265
"614","5","Loperamide","0.1","1_M04707_5","activeArea",0.62,2024265
"615","7","Loperamide","0.1","1_M04707_5","activeArea",1.87,2024265
"616","9","Loperamide","0.1","1_M04707_5","activeArea",2.27,2024265
"617","12","Loperamide","0.1","1_M04707_5","activeArea",4.86,2024265
"618","14","Loperamide","0.1","1_M04707_5","activeArea",7.95,2024265
"619","16","Loperamide","0.1","1_M04707_5","activeArea",12.93,2024265
"620","19","Loperamide","0.1","1_M04707_5","activeArea",19.53,2024265
"621","21","Loperamide","0.1","1_M04707_5","activeArea",20.39,2024265
"622","23","Loperamide","0.1","1_M04707_5","activeArea",5.49,2024265
"623","26","Loperamide","0.1","1_M04707_5","activeArea",5.65,2024265
"624","28","Loperamide","0.1","1_M04707_5","activeArea",25.61,2024265
"625","2","Loperamide","0.3","1_M04707_6","activeArea",0.33,2024265
"626","5","Loperamide","0.3","1_M04707_6","activeArea",0.69,2024265
"627","7","Loperamide","0.3","1_M04707_6","activeArea",1.19,2024265
"628","9","Loperamide","0.3","1_M04707_6","activeArea",1.22,2024265
"629","12","Loperamide","0.3","1_M04707_6","activeArea",2.28,2024265
"630","14","Loperamide","0.3","1_M04707_6","activeArea",2.67,2024265
"631","16","Loperamide","0.3","1_M04707_6","activeArea",6.27,2024265
"632","19","Loperamide","0.3","1_M04707_6","activeArea",14.58,2024265
"633","21","Loperamide","0.3","1_M04707_6","activeArea",13.62,2024265
"634","23","Loperamide","0.3","1_M04707_6","activeArea",0.57,2024265
"635","26","Loperamide","0.3","1_M04707_6","activeArea",0.62,2024265
"636","28","Loperamide","0.3","1_M04707_6","activeArea",6.57,2024265
"637","2","Dieldrin","1","1_M04632_1","activeArea",2.35,2024264
